source_id,umap_1,umap_2,feh,bp_rp,absolute_g_mag,tangential_velocity_kms,rv,galcen_vtot_kms,metallicity_group,high_vtan_candidate,metal_poor_candidate,chemo_kinematic_candidate,umap_dbscan_label
3089803084812330368,9.1279335,7.1992383,-0.439,0.73433876,4.321987360304757,1.4306624554201794,22.46,232.7850692739004,solar_like,False,False,False,0
3090685683412224256,2.4254441,9.481537,-0.476,1.1265078,-0.1330903607010292,60.5015834011037,96.55,216.90178437379717,solar_like,False,False,False,0
3083676090627788288,1.8623904,9.539348,-0.126,1.156867,1.2590746429453006,29.48624814642563,69.04,226.8044583076353,solar_like,False,False,False,0
3083712438932111488,7.4172287,6.0865903,0.018,0.6303549,2.852566582444579,14.232481445386824,23.39,224.36449854059697,solar_like,False,False,False,0
3084883801071606528,6.263496,8.559238,-0.208,0.6772051,3.643295243294777,14.657079434993593,80.68,214.5399460043024,solar_like,False,False,False,0
3090881671361507968,10.596843,5.928991,-0.322,0.6846037,3.217485507611741,11.139482717117149,-25.23,263.8454562997869,solar_like,False,False,False,0
3084306484448957952,1.869722,8.456125,0.149,1.3908243,1.0650382464832795,44.248343321659696,66.12,209.18033056952888,solar_like,False,False,False,0
3090633044293452416,9.258333,5.3341255,0.022,0.7738724,3.8042933183130945,2.634173525481258,4.65,241.4969235195682,solar_like,False,False,False,0
3089766079373965568,7.789304,8.271735,-0.264,0.6303339,2.6618132940181276,40.87204403638056,40.3,226.45353660214852,solar_like,False,False,False,0
3089728352380261248,6.2898235,8.410217,-0.15,0.7696066,3.547433623481677,1.2754605850661975,46.57,219.67048032998767,solar_like,False,False,False,0
3089726050277808384,9.810756,4.220846,-0.149,0.79975414,4.764552663429875,15.44055969107822,-6.21,254.10284424577856,solar_like,False,False,False,0
3084746671355778944,1.7217181,8.34268,0.049,1.2407274,0.525194333599778,33.712306297300934,45.37,213.82808486893632,solar_like,False,False,False,0
3090122733456939136,7.135407,6.036884,0.06,0.64348507,2.960372689157067,9.88519010925766,33.13,220.82596794472468,solar_like,False,False,False,0
3090132388543446656,1.4133757,10.09156,-0.474,1.1225119,1.4093607608933354,57.92740394839688,58.56,240.02065722024773,solar_like,False,False,False,0
3083702891222922240,1.060578,9.823636,-0.438,1.170557,1.1464553793075911,29.485095799770896,52.93,237.18629010497253,solar_like,False,False,False,0
3089652760956024064,8.5701475,5.811173,0.016,0.7630062,3.390619428781278,1.9472946910673508,22.49,230.7392002914605,solar_like,False,False,False,0
3089751167247800576,8.616173,3.7526863,0.471,1.07407,5.43486977674816,22.225772805934092,6.67,256.6132019292169,metal_rich,False,False,False,0
3084800616144708608,8.185297,9.437692,-0.124,0.6537924,2.451286614807067,64.28657002504735,86.69,256.70476383382794,solar_like,False,False,False,0
3084814871139125376,9.685102,7.0194387,-0.298,0.5634041,2.3796584698561567,2.291740047368966,11.65,240.5544603639713,solar_like,False,False,False,0
3084436196759506048,6.5853868,8.793949,-0.267,0.66511726,3.499556305281068,30.460288278774826,61.88,233.3421084252176,solar_like,False,False,False,0
3077629803169057024,1.1816705,9.554705,-0.492,1.1487141,0.2443375016199063,2.3886722730051995,44.12,221.31433611373748,solar_like,False,False,False,0
3084117402809442432,0.5476933,8.342392,0.226,1.2015276,0.8061879280124948,14.901996404709251,20.97,244.23753184024753,metal_rich,False,False,False,0
3084481345455513472,0.37863386,8.762197,-0.25,1.2157125,0.5440635862657395,15.30793250865634,21.95,234.1290576868475,solar_like,False,False,False,0
3089740580151347584,8.128664,2.7730808,-0.232,1.2203255,6.487975572317232,2.8178249919484064,-5.13,249.83548060051496,solar_like,False,False,False,0
3089569335511463424,8.185795,6.0647755,-0.143,0.7998228,3.684977968032861,12.969021283432424,27.51,221.25902763828915,solar_like,False,False,False,0
3090635135940112000,-0.14976873,8.013843,0.156,1.1250248,2.0227344277771095,15.34996654352799,-10.35,241.9901985737543,solar_like,False,False,False,0
3083753674916116864,0.9392492,7.8072186,0.152,1.1936483,2.6860485747357217,18.73132780878431,26.86,235.6411844043643,solar_like,False,False,False,0
3084676714928525312,9.051367,9.263229,-0.257,0.6716604,3.9113697849465687,50.35908630601644,38.69,259.2006424235664,solar_like,False,False,False,0
3089885960500920064,9.5989,8.85609,-0.56,0.71396446,3.5327133502799697,39.275784756477606,52.03,246.55144186973797,metal_poor,False,True,False,0
3084663245911075200,9.045233,8.200609,-0.095,0.60695267,2.0094366152692693,32.240189894491145,29.15,250.8067346862672,solar_like,False,False,False,0
3089708526811165696,0.6669374,9.569785,-0.322,1.1787615,0.6133758609003905,11.39976628115727,27.28,235.54653266104864,solar_like,False,False,False,0
3083532157682782080,1.3835871,9.48041,-0.352,1.0749531,-0.4714547777319637,14.789568424227658,52.93,223.508253393208,solar_like,False,False,False,0
3083755049305606272,8.031237,4.8816924,0.099,0.8752775,2.961703098303426,64.0215330088182,9.8,195.2694315285579,solar_like,False,False,False,0
3090706024377236608,0.4517872,8.910704,-0.212,1.1560421,0.4560521001262714,31.19939618660621,25.25,238.66321942372295,solar_like,False,False,False,0
3084421525151313152,7.893161,8.818684,-0.877,0.536191,2.293602306805809,19.547696279791907,54.34,223.38407424530163,metal_poor,False,True,False,0
3089807620297835520,8.205178,5.525895,0.134,0.7944641,3.7707151290822374,10.443696447363836,18.76,230.34134612265944,solar_like,False,False,False,0
3083652588566429952,0.33859795,9.09944,-0.012,1.249589,2.1352613421200086,43.28751663595698,31.77,258.91615135926145,solar_like,False,False,False,0
3083822669270467584,1.4535968,8.087885,0.243,1.3380728,1.7300601349432263,26.89724329871477,44.5,221.10208542421603,metal_rich,False,False,False,0
3084647028114438144,6.6708093,6.9175463,0.004,0.8105259,4.016750660632685,44.89832502276929,54.63,224.3712285478757,solar_like,False,False,False,0
3083516008604749952,0.8578199,9.230696,-0.507,1.1450281,0.0933184103950921,67.76798805841895,27.44,250.15390191458047,metal_poor,False,True,False,0
3090598959432876288,10.069895,4.794795,-0.126,0.70304394,3.748188577014151,26.039706548871905,-13.21,274.5275893190309,solar_like,False,False,False,0
3084538932376794752,7.8086476,9.262319,-0.18,0.67201805,2.550115306235778,48.98601169876407,74.9,237.87480226897483,solar_like,False,False,False,0
3084521752507660800,2.2994215,7.915783,0.167,1.1938848,3.4009298339259786,44.19529467220484,63.39,206.85556860138405,solar_like,False,False,False,0
3090668640981986432,7.9559865,2.962374,0.024,1.2945604,6.357325734098524,47.23049111688944,7.63,251.92834600335155,solar_like,False,False,False,0
3084460076777640832,1.692927,9.731936,-0.089,1.3289776,1.4918456482954454,58.08276924713357,73.97,237.1027864822007,solar_like,False,False,False,0
3089897677171622656,0.5430676,9.514612,-0.407,1.1231356,1.5929087976697005,13.439612943159617,25.04,237.70767996126125,solar_like,False,False,False,0
3083758725797624320,8.637294,6.155596,-0.307,0.93179417,5.543937172221758,5.224741595396139,21.22,228.72434451231345,solar_like,False,False,False,0
3090117884437860096,2.0802417,9.409775,-0.204,1.2203827,1.2365830904061994,33.335534786359084,78.32,214.47640061657404,solar_like,False,False,False,0
3084088987305827328,1.5071808,8.229209,0.074,1.3761215,0.8069333309743243,31.98921988754153,42.7,215.9361059221954,solar_like,False,False,False,0
3084682659163055616,6.049587,8.62936,-0.057,0.8858471,4.6169009195307265,24.84670358457845,107.94,216.82479222063077,solar_like,False,False,False,0
3084464887140937984,1.7122067,9.120405,-0.213,1.3746767,-1.0320836383813194,2.5003552953458605,49.57,218.95391610385624,solar_like,False,False,False,0
3089679802069952000,0.024495345,8.088805,-0.152,1.1371231,1.836074795152804,22.818612122142685,-2.91,231.987070453436,solar_like,False,False,False,0
3083794425565396608,2.2764308,9.015643,-0.546,1.1669455,0.8318274231803819,34.15361970604201,57.99,210.78691339023132,metal_poor,False,True,False,0
3083731409805429760,1.8915409,8.653393,-0.295,1.3702955,-0.6770460123779358,32.31146454115393,44.9,199.29063868020685,solar_like,False,False,False,0
3090651972211908608,8.473822,9.335352,-0.128,0.57352924,3.139188817428643,54.455919129252656,44.63,243.83767978218305,solar_like,False,False,False,0
3089579540353748096,8.935394,9.343901,-0.482,0.85182095,5.176852314344551,65.31006998072944,49.06,264.5970303436716,solar_like,False,False,False,0
3084867205318180992,8.903629,6.8903785,-0.088,0.55121994,2.4431013161255564,20.502606397371306,22.07,230.07047858459515,solar_like,False,False,False,0
3084924208123707648,6.2603183,5.457926,0.2,0.8060646,4.002776541332304,22.41917415712627,49.21,210.17751281391847,solar_like,False,False,False,0
3077581050995923968,6.5739355,8.028946,-0.255,0.7133169,2.6984329225005936,20.24149768886881,54.82,198.28232296578685,solar_like,False,False,False,0
3084457980833567360,2.4127944,8.626748,-0.068,1.3354082,-0.3069019193335336,45.1837198047283,76.53,189.76220460099935,solar_like,False,False,False,0
3084049954643035904,8.036797,7.4289036,-0.133,0.6087265,3.65952400374257,16.923029748732844,33.04,230.6015435640409,solar_like,False,False,False,0
3084453685866211840,6.9868226,9.006517,-0.344,0.7010126,3.967370385793842,45.85380779866306,98.62,226.29426781760395,solar_like,False,False,False,0
3084674481545358464,1.722002,10.094169,-0.258,1.0694752,2.1677646425345714,75.02394069121873,90.59,252.5068946414627,solar_like,False,False,False,0
3084807213214435456,1.5878565,10.418126,-0.344,1.084857,2.4393868326738968,47.61661927675495,68.32,252.035585306892,solar_like,False,False,False,0
3084431558194824832,10.51516,6.7881684,-0.207,0.71568584,4.301932592426379,24.891099106077284,-7.75,263.15806560739895,solar_like,False,False,False,0
3084586177018216704,1.105902,9.731648,-0.613,1.1241817,0.3249949452891272,39.026388625087904,50.82,213.682914982366,metal_poor,False,True,False,0
3084681971968295296,8.29289,4.9960947,-0.077,0.67034817,3.5040375573013876,54.37937900014892,1.04,206.65941833386512,solar_like,False,False,False,0
3084407094061159680,8.604116,3.2387512,-0.402,1.038662,6.051406925070726,30.423809592649565,2.68,256.27245456842206,solar_like,False,False,False,0
3084923417849996416,10.308208,5.752421,-0.138,0.5845556,3.601463942229014,4.857192802712742,-15.59,252.7549221887836,solar_like,False,False,False,0
3090628577527284736,2.2642171,9.462495,-0.425,1.6109562,-0.9414122474901988,25.66271696215381,96.33,205.44996839768712,solar_like,False,False,False,0
3084491614719697152,2.143006,9.660036,-0.375,1.5204296,-0.8191898948534195,52.12590475888895,103.52,228.3859082662459,solar_like,False,False,False,0
3090642699379883648,8.983641,5.4948635,-0.023,0.77185726,4.215157202793314,2.2790005386014216,11.94,238.4883049090811,solar_like,False,False,False,0
3083522326500645120,0.79166067,9.889066,-0.329,1.16994,0.4553015109392753,30.1303256560586,38.27,244.87218012404725,solar_like,False,False,False,0
3083838642251987584,9.472519,7.1828785,-0.29,0.6452589,2.682590807400217,2.403506789953713,14.43,235.38150278578505,solar_like,False,False,False,0
3084832433262845568,9.3091545,8.853788,-0.22,0.6195917,3.2915545915459035,41.639335065613025,17.75,265.1466320082595,solar_like,False,False,False,0
3084608682646794752,6.215126,4.9086437,0.221,0.98671055,4.1831046630947775,19.681442078937167,52.19,232.01054695142452,metal_rich,False,False,False,0
3089744531521258368,9.03224,5.9668603,0.094,0.7190962,3.092706429032841,4.840505373498687,17.62,237.6394859581842,solar_like,False,False,False,0
3083766005764200704,6.4512086,7.6172724,-0.525,0.7441397,2.8401416383672924,35.2254976919047,34.74,198.22605665323564,metal_poor,False,True,False,0
3083679320444212608,1.2589612,8.350479,0.008,1.3178892,0.8584866586216258,8.231338272653284,42.75,222.76316400089144,solar_like,False,False,False,0
3083675815749866112,8.6334305,7.8690705,-0.427,0.5745621,1.8046913820091923,32.48085090941838,27.34,232.0414255131752,solar_like,False,False,False,0
3089799717558002432,9.140069,7.3364573,-0.354,0.62183666,3.809806086623965,6.223847950822242,25.16,230.2967608060709,solar_like,False,False,False,0
3089541607202684800,8.569445,5.649641,0.017,0.82649326,3.9897553619340265,8.455940809135402,16.1,235.0646762549121,solar_like,False,False,False,0
3089800026795645696,9.632313,7.823605,-0.436,0.60157585,2.194918363213496,19.258010569117864,19.02,240.22342903963644,solar_like,False,False,False,0
3083661522098579968,1.5249707,9.367989,-0.102,1.2779589,0.9915555563217068,26.62472280086826,48.32,231.54284767433035,solar_like,False,False,False,0
3084438086545253376,2.138511,9.21775,-0.088,1.2568521,0.7580949665704644,6.961579435074251,75.23,210.1760596661696,solar_like,False,False,False,0
3084466021012300032,10.6378975,6.929898,-0.542,0.65692043,4.004573881661475,26.982011509584705,-2.46,257.7111170512256,metal_poor,False,True,False,0
3089490479911985792,9.853591,4.5908713,0.07,0.7423239,3.5569362242996014,2.815651313896413,-6.14,251.62155837407855,solar_like,False,False,False,0
3089888846718968192,7.29613,3.9463968,0.18,0.9908476,5.497720956322034,2.8762874007371124,26.98,231.85302025682512,solar_like,False,False,False,0
3089793910762240640,0.6087352,9.353133,-0.148,1.2487593,0.3476622570961893,61.99163580340653,32.98,260.1209523647315,solar_like,False,False,False,0
3090640947033247744,9.543306,3.8309276,0.046,0.9371748,5.229289220325782,18.59973464521643,-10.87,247.82411493461095,solar_like,False,False,False,0
3087921339382549248,6.6660066,8.643729,-0.039,0.818408,3.4383282041143843,22.66299886014401,56.61,234.619968823377,solar_like,False,False,False,0
3084031095444397312,10.785407,6.1636586,-0.389,0.77729416,4.814975217339292,1.5991427319890363,-23.59,261.5180574824021,solar_like,False,False,False,0
3083651729573211904,6.481975,4.77823,0.315,0.8645334,3.95947548403481,12.39190033584921,38.29,228.76002566818988,metal_rich,False,False,False,0
3084088304408525568,6.629826,6.6062565,0.066,0.9110279,3.677648284800179,43.81571892411189,36.19,218.69178876044927,solar_like,False,False,False,0
3084522405342679168,2.046855,9.334238,-0.338,1.3659191,-0.0735841672899582,3.2278690118954416,70.27,210.06086780892784,solar_like,False,False,False,0
3084555184534272384,0.72637254,9.872581,-0.432,1.1858196,0.4568582268880483,22.741452992209386,35.18,243.42031338849196,solar_like,False,False,False,0
3087930307274938624,8.924357,9.539754,-0.415,0.63849163,3.111704167525131,64.97925106542503,71.32,265.6503484393389,solar_like,False,False,False,0
3084119636192434176,7.981782,9.203522,-0.105,0.7530861,2.2304301094854715,50.20871161267315,58.89,237.3574314889133,solar_like,False,False,False,0
3089663275035980544,8.87433,6.805839,-0.03,0.5086889,2.7143738695611255,13.715920428172176,25.68,226.36876930631007,solar_like,False,False,False,0
3089968183354572928,6.384281,8.301259,-0.193,0.7787533,3.807269938614777,17.152762815996905,41.09,217.49643359017043,solar_like,False,False,False,0
3077609569578620928,1.6680446,8.838069,-0.101,1.2200785,0.7200621713437734,6.376853757981342,52.48,209.54680378317775,solar_like,False,False,False,0
3089523980656978176,8.598925,7.4878073,-0.581,0.5994663,3.4111349751993245,13.558574437139328,27.11,222.3008093571773,metal_poor,False,True,False,0
3084529891468425856,10.689811,6.5339823,-0.584,0.6522846,3.9916477488028,16.225167816382754,-1.4,259.30221370157005,metal_poor,False,True,False,0
3083732165719960192,8.367457,6.9988785,-0.212,0.5806484,3.1589052284348806,25.000941125290616,25.49,214.4478337849687,solar_like,False,False,False,0
3089858129112961792,6.324014,8.392502,-0.132,0.6884632,2.8481264070941243,8.34993012703908,52.98,219.71399915458207,solar_like,False,False,False,0
3090611397658084224,10.187139,6.8971276,-0.173,0.6644764,2.6588535039898815,19.72237885615905,2.12,257.48277329490395,solar_like,False,False,False,0
3084921012668103424,1.9610265,8.765995,-0.341,1.6700611,-2.229030884698453,54.96180276742644,59.67,197.91521379927096,solar_like,False,False,False,0
3084046454247098240,6.6331778,5.804017,0.11,0.70046425,3.5610518502300295,24.979750221002607,40.56,217.1478246314714,solar_like,False,False,False,0
3084310298379914752,1.3090465,8.056954,0.105,1.2608356,0.6369050796806768,19.98302426571001,40.4,212.11693176255372,solar_like,False,False,False,0
3084416302471031296,9.170943,7.721792,-0.11,0.7493191,2.356969795609551,20.552655439767268,34.38,241.71527002228513,solar_like,False,False,False,0
3084602635332668288,1.6643231,10.425088,-0.562,0.9814911,2.803833638393428,60.000823338912106,76.52,255.4596711223755,metal_poor,False,True,False,0
3089602149061540864,8.181842,5.979107,0.026,0.66721153,3.635663729523453,11.417136839430484,21.09,231.2758023683408,solar_like,False,False,False,0
3089710485316243712,-0.2835282,8.167155,-0.319,1.1806755,0.3179251770944056,14.145073193629536,-26.72,255.23184669904876,solar_like,False,False,False,0
3084839339570236160,1.117807,9.720818,-0.459,1.1455469,0.4631014625910765,16.84981388192127,49.63,228.4368828804963,solar_like,False,False,False,0
3089541980863897856,6.160649,8.263929,-0.061,0.6487961,3.439293387899662,5.466638900497245,58.36,215.0577207751687,solar_like,False,False,False,0
3084509791021492352,6.7014875,5.923927,0.065,0.6244345,3.1978939297498723,27.030618569984075,50.4,217.84656927956087,solar_like,False,False,False,0
3087929035963906432,7.082556,3.1467812,-0.047,1.2017488,6.183344556457854,23.31069887020459,57.39,204.27210025936577,solar_like,False,False,False,0
3084674344106392960,9.580509,8.604977,-0.421,0.6929827,3.1625936005484334,27.142432418747568,39.3,245.630858679649,solar_like,False,False,False,0
3084409464883129472,9.200604,6.6788745,-0.052,0.50157166,2.880437917053106,12.753637381711496,19.81,236.81062919174167,solar_like,False,False,False,0
3083778821947705472,6.6123743,6.3322697,0.23,0.89487743,3.905609787237484,49.26314008945776,24.82,217.28146786969464,metal_rich,False,False,False,0
3090109603740928640,1.612363,9.609232,-0.257,1.2311268,1.0754412503952508,27.661266593544777,56.69,228.97960404788844,solar_like,False,False,False,0
3084045079857881600,2.203982,9.659005,-0.467,1.3441,-0.360013497319219,29.915626029471408,93.49,214.96801549939985,solar_like,False,False,False,0
3084804842392512768,10.204559,7.1135855,-0.275,0.73671436,2.668133229187431,26.0330100902101,7.23,256.3554409826137,solar_like,False,False,False,0
3089881906051632640,1.2158614,7.9220757,0.099,1.2629137,1.3791581721856048,26.751984080409247,28.81,212.17655608661588,solar_like,False,False,False,0
3090686198808275456,1.0071847,8.35694,-0.111,1.5355492,-0.3163175048768707,19.652193877430847,16.35,227.67232872957192,solar_like,False,False,False,0
3084454579219410816,9.847618,4.3683105,0.016,0.79453087,4.420295506903656,18.878798745406662,-9.66,266.3885569026979,solar_like,False,False,False,0
3089762505961405824,10.012232,6.261459,-0.069,0.5337467,1.565879916413607,13.324555506307297,-9.81,243.8693601372607,solar_like,False,False,False,0
3084428431458446208,8.946871,8.148295,-0.232,0.5880604,2.355720512339204,36.91105456644496,30.06,242.7997131812398,solar_like,False,False,False,0
3084849029016494080,6.770952,3.8704727,0.128,1.073659,5.500636332623307,32.09791721471191,48.83,206.15928818519052,solar_like,False,False,False,0
3083553185841464704,1.1613629,9.508186,-0.123,1.2088909,0.4154331601476038,24.3539679424174,46.6,235.17176901021915,solar_like,False,False,False,0
3084820029396850944,2.040612,9.998104,-0.299,1.051775,1.7738717617151174,43.829180460684306,86.54,230.980464672895,solar_like,False,False,False,0
3089791574300059136,7.891478,4.465323,0.19,0.8810806,4.760147017989622,21.505813431735195,11.98,227.92457021975272,solar_like,False,False,False,0
3084618814470882048,3.9285293,7.9898477,-0.951,1.1711559,2.7299872231075355,165.1111465791632,127.33,125.73026980205248,metal_poor,True,True,True,0
3083805214523378560,0.53723925,8.482568,-0.063,1.0911322,0.5858296513387575,12.948726773128705,24.22,229.72479381901348,solar_like,False,False,False,0
3089832428028714624,0.38045588,8.656258,-0.356,1.2090197,0.7930467613844989,7.511184989394433,15.1,231.89018975639337,solar_like,False,False,False,0
3089678084083044096,6.3204885,4.575493,0.442,1.0335445,5.144016450594009,24.859696313136695,77.54,216.19512075021137,metal_rich,False,False,False,0
3084113764974373504,8.231565,3.6326888,-0.163,1.069128,5.48361823251893,20.125398141247494,11.08,235.5811380113191,solar_like,False,False,False,0
3084568344313870848,2.9288745,8.865433,-0.023,1.3166122,1.2428806098439722,43.19427550825863,114.38,178.84760574243094,solar_like,False,False,False,0
3089797862132101504,8.560022,3.5461032,0.026,1.0213709,5.040297149053686,8.009082043233295,1.99,250.2441552994713,solar_like,False,False,False,0
3089718796077380224,1.0317676,9.221753,-0.524,1.1235609,0.4394594213952665,43.13687771525666,39.29,228.444183461272,metal_poor,False,True,False,0
3089892763729047424,8.205486,7.1282697,-0.229,0.693141,2.823721351299312,32.23322493625515,16.32,218.65692776783567,solar_like,False,False,False,0
3090878304107153408,0.9989635,10.005713,-0.302,1.1620846,0.4196303186812891,36.53051137976079,49.42,245.78467324155437,solar_like,False,False,False,0
3084921321905730560,1.1948658,9.870219,-0.452,1.2009506,0.8300288967314806,37.829146242711765,73.54,233.6670577688922,solar_like,False,False,False,0
3089777521166867328,6.3267536,8.390743,-0.25,0.6121712,3.5843622318829773,2.6767803752944266,51.52,217.04459218825727,solar_like,False,False,False,0
3077492020618293248,1.8435279,9.274596,-0.305,1.1830492,0.3835447775623599,15.163081309084244,61.02,214.98411446444572,solar_like,False,False,False,0
3089747761336662656,9.49302,4.7151127,0.116,0.82910347,3.841950617396748,19.72882327023,5.59,257.99937724773395,solar_like,False,False,False,0
3084504572638600192,9.669827,4.321499,0.058,0.87202454,4.2302886027465245,2.959691830161833,-0.7,248.7629973493713,solar_like,False,False,False,0
3084027556391317504,8.364435,9.258356,-0.25,0.8107395,2.820003093378208,57.59476536729398,48.31,242.76099553259235,solar_like,False,False,False,0
3089685776368151680,9.229246,6.9054008,-0.169,0.54790115,2.486257509735797,9.95904430100802,20.14,228.9159170043706,solar_like,False,False,False,0
3089503360517989888,1.4023913,8.142727,0.109,1.506752,0.8435153729883247,22.12891911494211,40.57,219.5664099304613,solar_like,False,False,False,0
3089654371567961600,1.5566888,9.841205,-0.329,1.1202116,-0.0845803782456044,55.22566300531431,57.39,231.76295223727527,solar_like,False,False,False,0
3084431077158500864,2.2810059,9.251061,-0.372,1.2823839,1.4283948948391014,11.842709760020425,85.67,204.6997483964009,solar_like,False,False,False,0
3083704334331949184,9.49212,9.014426,-0.249,0.62042904,2.948222978310893,45.09528709554099,45.03,257.70380563075406,solar_like,False,False,False,0
3083803737054467584,9.696296,4.2696633,-0.154,0.82107925,4.884761495004216,14.399314114610428,1.36,250.5048445575159,solar_like,False,False,False,0
3090739765639905664,0.25094283,8.200381,0.118,1.2684011,0.5649313959665498,26.04037643688149,-2.42,239.4307494638365,solar_like,False,False,False,0
3083791986024000000,1.7614874,9.748581,-0.069,1.2686701,0.8829993604094106,42.74117094870389,73.33,239.64696253197383,solar_like,False,False,False,0
3084425476520954624,9.593559,5.838172,-0.028,0.74568653,3.351003847002705,13.913116104945129,3.01,241.71172489624175,solar_like,False,False,False,0
3083775287191161856,1.8573915,8.165653,0.058,1.2638855,1.6933492219885302,45.491903393985446,44.88,208.26130165326927,solar_like,False,False,False,0
3089621734112292224,2.3374422,9.160799,-0.235,1.2634802,0.977760117750936,10.117301086586709,78.5,194.3764350818893,solar_like,False,False,False,0
3089673892195105664,8.0497055,2.648909,-0.018,1.3126078,6.59258830449064,15.632391265008538,-3.7,237.06074074427343,solar_like,False,False,False,0
3090645654317127936,1.0149537,10.084929,-0.317,1.1140041,-0.7557637516916635,43.329599904522006,48.8,250.3125208796992,solar_like,False,False,False,0
3084828894209960832,8.419474,8.895559,-0.405,0.6114445,2.58948638744819,40.21132177899727,51.18,244.06197653371353,solar_like,False,False,False,0
3077493742900837120,9.532432,6.413631,-0.003,0.62169075,1.8875503940562128,3.471008538291269,15.09,233.59970717081433,solar_like,False,False,False,0
3084443206146098688,9.723482,8.149514,-0.254,0.83824444,3.726065483997006,28.013472278551323,22.02,241.4325785988804,solar_like,False,False,False,0
3084466914365485056,9.732902,6.2702374,-0.04,0.5275068,3.0564219663925236,7.804993704084743,3.74,249.1862902006552,solar_like,False,False,False,0
3089851532042958208,9.796876,4.542406,-0.139,0.7478962,4.546333755565797,2.9173473575091444,-2.84,249.42046080980856,solar_like,False,False,False,0
3084112253145897344,7.6250834,8.950083,-0.46,0.63701916,2.1766703179879627,40.65784552300401,67.24,223.69592930918168,solar_like,False,False,False,0
3089543462628539904,6.9345365,7.506044,-0.507,0.66547203,3.924645563816792,24.063779590074684,21.72,213.72817537302353,metal_poor,False,True,False,0
3089723198419532160,6.8304567,4.5851483,0.426,0.9258175,4.182725214222312,12.243808150072889,14.68,231.88283845759096,metal_rich,False,False,False,0
3089861015330989824,1.2920506,7.890846,0.127,1.2523928,0.6253165899187927,29.958730785450875,31.91,204.3343610035428,solar_like,False,False,False,0
3083609256638613888,0.14566417,8.366355,-0.107,1.2829266,1.2444375597466395,8.653957125987063,5.03,236.3182505620902,solar_like,False,False,False,0
3083522536954785920,0.70186126,8.980032,-0.507,1.0531464,2.3289672966239294,28.85799690277074,12.23,233.9649683598947,metal_poor,False,True,False,0
3083511782356701440,7.241204,7.7007785,-0.106,0.7152395,2.945273048929291,21.005903074840624,46.53,218.8085011470328,solar_like,False,False,False,0
3077606442842417920,8.007335,8.333837,-0.401,0.69208145,2.633212905606694,38.556624473076155,29.79,224.75694089409703,solar_like,False,False,False,0
3084689050074707712,1.9258695,9.547724,-0.082,1.195054,1.2211474269950529,30.61435372553205,80.89,227.4869540684392,solar_like,False,False,False,0
3087923194808403328,8.468122,8.72586,-0.389,0.6485653,2.0010324148962546,36.60297774244244,42.32,242.88883543602552,solar_like,False,False,False,0
3084917233096863360,8.103222,9.540147,-0.04,0.8031416,3.7185662309514207,70.59633572037227,74.89,238.7532575555608,solar_like,False,False,False,0
3090689600422208128,10.848822,6.880166,-0.516,0.86505127,4.003226627734163,41.21852688755053,-16.71,275.6307155894754,metal_poor,False,True,False,0
3084835525639453312,7.4428105,5.679224,0.142,0.7274771,1.9785247810378583,32.92289473410764,20.51,208.3798489810388,solar_like,False,False,False,0
3089982133408501120,9.774592,4.593164,-0.01,0.84900093,4.731565387468983,37.25753830863372,-43.47,273.1656089229857,solar_like,False,False,False,0
3084897510607078144,1.0153269,9.548431,-0.41,1.1293173,1.7561614184590797,7.564951623396071,41.36,228.29220919571424,solar_like,False,False,False,0
3090690974811740288,9.892183,8.694254,-0.512,0.676878,3.6933774130960217,36.77217339694709,1.16,274.3295462902684,metal_poor,False,True,False,0
3090637648498388864,7.4677234,6.37501,0.153,0.73755074,4.278669130029616,31.464122935186357,18.61,233.06800733716557,solar_like,False,False,False,0
3083833247773069056,7.537925,7.488003,-0.23,0.7824011,1.7556307791135524,20.1292810663144,29.69,215.9379727811439,solar_like,False,False,False,0
3089677018931155712,8.214523,6.0985436,-0.112,0.7548647,4.285649959403173,14.385624960843726,25.05,225.69253222334223,solar_like,False,False,False,0
3089579707856611840,0.1810722,8.36551,0.141,1.3218956,1.2566725258917837,20.212418672558087,3.43,253.4289259277107,solar_like,False,False,False,0
3084538898017054336,1.3937389,9.693186,-0.102,1.175909,0.3517994625037381,50.43176310272799,55.07,242.3493281370636,solar_like,False,False,False,0
3084106996105920768,1.2746094,8.261095,0.217,1.4459572,0.6621925827189035,6.715185415227325,50.37,222.0889297376792,metal_rich,False,False,False,0
3084106034033263872,10.130239,5.7789874,-0.123,0.7222023,2.677838640208005,15.185476426918948,-13.0,245.6827349938137,solar_like,False,False,False,0
3089887747207127680,2.5639334,7.917834,-0.155,1.0273466,3.0326736749275263,44.34927166380872,48.34,195.1967984954958,solar_like,False,False,False,0
3089820161601978624,8.66898,7.29678,-0.351,0.6984787,3.088776407565234,26.185581045210984,10.95,234.3864615307844,solar_like,False,False,False,0
3090133213177093632,0.5842379,7.7679157,-0.096,1.064703,0.6051212954314984,53.29019320551413,-8.39,214.91498377154008,solar_like,False,False,False,0
3084866277605255168,9.453349,8.914412,-0.373,0.5357952,2.309943539820413,38.57601292679708,30.8,259.862748306048,solar_like,False,False,False,0
3090112666053582976,8.700316,6.426255,0.012,0.6424818,3.4367974220562303,23.161129589706665,12.52,239.66239919682272,solar_like,False,False,False,0
